stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,platform_code,vehicle_type
NSR:Quay:71579,,Hommelvik stasjon,,63.41147,10.794381,,,0,NSR:StopPlace:41831,2,,,700
NSR:Quay:100193,,Arvika,,59.653973,12.590911,,,0,NSR:StopPlace:408,2,,,700
NSR:Quay:100199,,Kristinehamn Resecentrum,,59.316425,14.107714,,,0,NSR:StopPlace:58188,2,,C,700
NSR:Quay:1,,Oslo S Trelastgata,,59.90955,10.75525,,,0,NSR:StopPlace:2,2,,30,700
NSR:Quay:430,,Ganddal stasjon,,58.823425,5.717205,,,0,NSR:StopPlace:261,2,,1,100
NSR:Quay:673,,Lesja stasjon,,62.118652,8.85403,,,0,NSR:StopPlace:406,2,,1,100
NSR:Quay:431,,Nesbyen,,60.577038,9.112371,,,0,NSR:StopPlace:262,2,,,700
NSR:Quay:674,,Lesja stasjon,,62.11872,8.854023,,,0,NSR:StopPlace:406,2,,,100
NSR:Quay:432,,Nordagutu stasjon,,59.418213,9.322874,,,0,NSR:StopPlace:263,2,,2,100
NSR:Quay:2,,Gudå stasjon,,63.443768,11.618216,,,0,NSR:StopPlace:3,2,,1,100
NSR:Quay:5,,Otta stasjon,,61.772324,9.537211,,,0,NSR:StopPlace:4,2,,2,100
NSR:Quay:433,,Nordagutu stasjon,,59.418198,9.322725,,,0,NSR:StopPlace:263,2,,1,100
NSR:Quay:675,,Vegårshei stasjon,,58.76083,8.855431,,,0,NSR:StopPlace:407,2,,1,100
NSR:Quay:100198,,Kristinehamn Resecentrum,,59.31648,14.107644,,,0,NSR:StopPlace:58188,2,,B,700
NSR:Quay:676,,Vegårshei stasjon,,58.760845,8.855404,,,0,NSR:StopPlace:407,2,,2,100
NSR:Quay:666,,Vestfossen stasjon,,59.734173,9.866761,,,0,NSR:StopPlace:401,2,,2,100
NSR:Quay:667,,Vestfossen stasjon,,59.73413,9.866963,,,0,NSR:StopPlace:401,2,,1,100
NSR:Quay:425,,Holmestrand stasjon,,59.490433,10.310712,,,0,NSR:StopPlace:259,2,,4,100
NSR:Quay:668,,Arna,,60.4204,5.467922,,,0,NSR:StopPlace:402,2,,,700
NSR:Quay:426,,Nesbyen stasjon,,60.576836,9.113328,,,0,NSR:StopPlace:260,2,,,100
NSR:Quay:669,,Ler stasjon,,63.19787,10.298186,,,0,NSR:StopPlace:403,2,,,700
NSR:Quay:427,,Holmestrand stasjon,,59.490337,10.310256,,,0,NSR:StopPlace:259,2,,1,100
NSR:Quay:428,,Nesbyen stasjon,,60.576794,9.113221,,,0,NSR:StopPlace:260,2,,1,100
NSR:Quay:429,,Ganddal stasjon,,58.823452,5.717108,,,0,NSR:StopPlace:261,2,,2,100
NSR:Quay:84884,,Messingslett kryss,,66.46907,14.85593,,,0,NSR:StopPlace:49622,2,,,700
NSR:Quay:84885,,Messingslett kryss,,66.46928,14.856336,,,0,NSR:StopPlace:49622,2,,,700
NSR:Quay:24358,,Lillehammer skysstasjon,,61.11473,10.46226,,,0,NSR:StopPlace:14115,2,,12,700
NSR:Quay:24357,,Lillehammer skysstasjon,,61.11527,10.46232,,,0,NSR:StopPlace:14115,2,,15,700
NSR:Quay:24356,,Lillehammer skysstasjon,,61.11538,10.46158,,,0,NSR:StopPlace:14115,2,,5,700
NSR:Quay:680,,Varhaug stasjon,,58.61836,5.646348,,,0,NSR:StopPlace:411,2,,1,100
NSR:Quay:681,,Varhaug stasjon,,58.61868,5.646345,,,0,NSR:StopPlace:411,2,,2,100
NSR:Quay:682,,Askim stasjon,,59.58174,11.16332,,,0,NSR:StopPlace:412,2,,1,100
NSR:Quay:683,,Varhaug stasjon,,58.61869,5.64646,,,0,NSR:StopPlace:411,2,,,100
NSR:Quay:441,,Hauerseter stasjon,,60.18473,11.195248,,,0,NSR:StopPlace:268,2,,3,100
NSR:Quay:200,,Ski stasjon,,59.71933,10.834551,,,0,NSR:StopPlace:127,2,,3,100
NSR:Quay:684,,Askim stasjon,,59.58183,11.163386,,,0,NSR:StopPlace:412,2,,2,100
NSR:Quay:443,,Hauerseter stasjon,,60.18474,11.195457,,,0,NSR:StopPlace:268,2,,1,100
NSR:Quay:201,,Ski stasjon,,59.71931,10.834697,,,0,NSR:StopPlace:127,2,,2,100
NSR:Quay:686,,Levanger stasjon,,63.744774,11.300721,,,0,NSR:StopPlace:413,2,,1,100
NSR:Quay:445,,Lademoen stasjon,,63.437267,10.416689,,,0,NSR:StopPlace:271,2,,1,100
NSR:Quay:687,,Levanger stasjon,,63.74474,11.300812,,,0,NSR:StopPlace:413,2,,2,100
NSR:Quay:203,,Ski,,59.717587,10.835258,,,0,NSR:StopPlace:129,2,,,700
NSR:Quay:435,,Nordagutu stasjon,,59.418224,9.322978,,,0,NSR:StopPlace:263,2,,3,100
NSR:Quay:677,,Arvika,,59.653515,12.592416,,,0,NSR:StopPlace:408,2,,,700
NSR:Quay:6345,,Greverud kirke,,59.774002,10.80514,,,0,NSR:StopPlace:3571,2,,,700
NSR:Quay:436,,Holmestrand,,59.49144,10.313213,,,0,NSR:StopPlace:264,2,,,700
NSR:Quay:437,,Ganddal stasjon,,58.823,5.71715,,,0,NSR:StopPlace:265,2,,,700
NSR:Quay:6344,,Greverud kirke,,59.77536,10.803565,,,0,NSR:StopPlace:3571,2,,,700
NSR:Quay:439,,Hauerseter stasjon,,60.184734,11.195307,,,0,NSR:StopPlace:268,2,,2,100
NSR:Quay:5495,,Lensmannslia,,59.831898,10.433884,,,0,NSR:StopPlace:3121,2,,,700
NSR:Quay:5493,,Lensmannslia,,59.830383,10.43342,,,0,NSR:StopPlace:3121,2,,,700
NSR:Quay:690,,Askim,,59.58153,11.163291,,,0,NSR:StopPlace:415,2,,,700
NSR:Quay:691,,Vikhammer stasjon,,63.4388,10.623648,,,0,NSR:StopPlace:416,2,,1,100
NSR:Quay:692,,Vikhammer stasjon,,63.438843,10.623608,,,0,NSR:StopPlace:416,2,,2,100
NSR:Quay:451,,Oslo Lufthavn stasjon,,60.192955,11.097078,,,0,NSR:StopPlace:269,2,,1,100
NSR:Quay:452,,Oslo Lufthavn stasjon,,60.193077,11.096393,,,0,NSR:StopPlace:269,2,,4,100
NSR:Quay:694,,Vikhamar,,63.43839,10.622669,,,0,NSR:StopPlace:419,2,,,700
NSR:Quay:453,,Oslo Lufthavn stasjon,,60.193043,11.09657,,,0,NSR:StopPlace:269,2,,3,100
NSR:Quay:695,,Asker stasjon,,59.83332,10.434574,,,0,NSR:StopPlace:418,2,,4,100
NSR:Quay:211,,Skien stasjon,,59.219368,9.603663,,,0,NSR:StopPlace:136,2,,1,100
NSR:Quay:696,,Asker stasjon,,59.833237,10.434846,,,0,NSR:StopPlace:418,2,,6,100
NSR:Quay:212,,Skien stasjon,,59.2193,9.603408,,,0,NSR:StopPlace:136,2,,3,100
NSR:Quay:455,,Hunderfossen stasjon,,61.223648,10.438605,,,0,NSR:StopPlace:274,2,,1,100
NSR:Quay:697,,Asker stasjon,,59.833366,10.43442,,,0,NSR:StopPlace:418,2,,3,100
NSR:Quay:213,,Skien stasjon,,59.219326,9.603515,,,0,NSR:StopPlace:136,2,,2,100
NSR:Quay:698,,Asker stasjon,,59.833447,10.434126,,,0,NSR:StopPlace:418,2,,1,100
NSR:Quay:456,,Namsskogan stasjon,,64.92579,13.152016,,,0,NSR:StopPlace:275,2,,1,100
NSR:Quay:688,,Levanger stasjon,,63.74469,11.300924,,,0,NSR:StopPlace:413,2,,,100
NSR:Quay:446,,Hauerseter,,60.18566,11.195873,,,0,NSR:StopPlace:272,2,,,700
NSR:Quay:9846,,Fjellhamar stasjon,,59.94126,10.979877,,,0,NSR:StopPlace:5385,2,,,700
NSR:Quay:447,,Oslo Lufthavn stasjon,,60.192986,11.096881,,,0,NSR:StopPlace:269,2,,2,100
NSR:Quay:689,,Varhaug,,58.61878,5.64583,,,0,NSR:StopPlace:414,2,,,700
NSR:Quay:205,,Edane,,59.627155,12.829497,,,0,NSR:StopPlace:131,2,,,700
NSR:Quay:78392,,Steinkjer stasjon,,64.01201,11.495959,,,0,NSR:StopPlace:45423,2,,,700
NSR:Quay:6333,,Myrvoll stasjon,,59.78758,10.801348,,,0,NSR:StopPlace:3565,2,,,700
NSR:Quay:206,,Stokke stasjon,,59.22138,10.300277,,,0,NSR:StopPlace:132,2,,1,100
NSR:Quay:15868,,Skavbakken,,60.63268,11.298633,,,0,NSR:StopPlace:9166,2,,,700
NSR:Quay:78391,,Steinkjer stasjon,,64.01232,11.495513,,,0,NSR:StopPlace:45423,2,,,700
NSR:Quay:10188,,Sagdalen,,59.957787,11.016468,,,0,NSR:StopPlace:5565,2,,,700
NSR:Quay:6332,,Myrvoll stasjon,,59.78772,10.800995,,,0,NSR:StopPlace:3565,2,,,700
NSR:Quay:207,,Stokke stasjon,,59.22146,10.300142,,,0,NSR:StopPlace:132,2,,2,100
NSR:Quay:10187,,Sagdalen,,59.95687,11.015207,,,0,NSR:StopPlace:5565,2,,,700
NSR:Quay:208,,Heia stasjon,,59.473106,11.329735,,,0,NSR:StopPlace:133,2,,1,100
NSR:Quay:10186,,Sagdalen,,59.95727,11.017013,,,0,NSR:StopPlace:5565,2,,,700
NSR:Quay:9844,,Fjellhamar stasjon,,59.94091,10.981889,,,0,NSR:StopPlace:5385,2,,,700
NSR:Quay:72854,,Melhus skysstasjon,,63.284664,10.278286,,,0,NSR:StopPlace:42547,2,,,700
NSR:Quay:24377,,Lillehammer skysstasjon,,61.11519,10.46165,,,0,NSR:StopPlace:14115,2,,4,700
NSR:Quay:24376,,Lillehammer skysstasjon,,61.1156,10.46211,,,0,NSR:StopPlace:14115,2,,17,700
NSR:Quay:24375,,Lillehammer skysstasjon,,61.11487,10.46249,,,0,NSR:StopPlace:14115,2,,13,700
NSR:Quay:24374,,Lillehammer skysstasjon,,61.11544,10.46222,,,0,NSR:StopPlace:14115,2,,16,700
NSR:Quay:460,,Oslo Lufthavn,,60.193398,11.096996,,,0,NSR:StopPlace:278,2,,,700
NSR:Quay:24372,,Lillehammer skysstasjon,,61.114582,10.461971,,,0,NSR:StopPlace:14115,2,,1,700
NSR:Quay:24371,,Lillehammer skysstasjon,,61.11506,10.46242,,,0,NSR:StopPlace:14115,2,,14,700
NSR:Quay:220,,Hell stasjon,,63.44612,10.896353,,,0,NSR:StopPlace:141,2,,,100
NSR:Quay:462,,Nordstrand stasjon,,59.86373,10.785639,,,0,NSR:StopPlace:279,2,,2,100
NSR:Quay:24370,,Lillehammer skysstasjon,,61.11527,10.46189,,,0,NSR:StopPlace:14115,2,,9,700
NSR:Quay:221,,Hell stasjon,,63.44617,10.896348,,,0,NSR:StopPlace:141,2,,,100
NSR:Quay:463,,Nordstrand stasjon,,59.863728,10.785578,,,0,NSR:StopPlace:279,2,,1,100
NSR:Quay:464,,Nordstrand,,59.864544,10.785883,,,0,NSR:StopPlace:281,2,,,700
NSR:Quay:223,,Evenstad stasjon,,61.423233,11.099747,,,0,NSR:StopPlace:143,2,,1,100
NSR:Quay:465,,Gausel stasjon,,58.89988,5.740225,,,0,NSR:StopPlace:282,2,,1,100
NSR:Quay:224,,Skansen stasjon,,63.43116,10.377665,,,0,NSR:StopPlace:144,2,,1,100
NSR:Quay:466,,Gausel stasjon,,58.899876,5.740126,,,0,NSR:StopPlace:282,2,,2,100
NSR:Quay:699,,Asker stasjon,,59.833286,10.434682,,,0,NSR:StopPlace:418,2,,5,100
NSR:Quay:7898,,Lysaker stasjon,,59.913082,10.638006,,,0,NSR:StopPlace:4377,2,,E,700
NSR:Quay:457,,Namsskogan stasjon,,64.92576,13.152003,,,0,NSR:StopPlace:275,2,,2,100
NSR:Quay:7899,,Lysaker stasjon,,59.913048,10.637649,,,0,NSR:StopPlace:4377,2,,D,700
NSR:Quay:458,,Namsskogan,,64.92597,13.152147,,,0,NSR:StopPlace:276,2,,,700
NSR:Quay:7657,,Rånåsfoss stasjon,,60.029522,11.32919,,,0,NSR:StopPlace:4239,2,,,700
NSR:Quay:459,,Hunderfossen,,61.22659,10.438602,,,0,NSR:StopPlace:277,2,,,700
NSR:Quay:217,,Skoppum stasjon,,59.390995,10.410895,,,0,NSR:StopPlace:140,2,,2,100
NSR:Quay:7659,,Rånåsfoss stasjon,,60.02976,11.329117,,,0,NSR:StopPlace:4239,2,,,700
NSR:Quay:218,,Skoppum stasjon,,59.39099,10.411018,,,0,NSR:StopPlace:140,2,,1,100
NSR:Quay:219,,Hell stasjon,,63.446045,10.896367,,,0,NSR:StopPlace:141,2,,1,100
NSR:Quay:100148,,Oslo S Trelastgata,Foran Hotel Opera,59.9097,10.752796,,,0,NSR:StopPlace:2,2,,,700
NSR:Quay:7895,,Lysaker stasjon,,59.913177,10.6373,,,0,NSR:StopPlace:4377,2,,A,700
NSR:Quay:7896,,Lysaker stasjon,,59.91302,10.637327,,,0,NSR:StopPlace:4377,2,,C,700
NSR:Quay:7897,,Lysaker stasjon,,59.9132,10.638097,,,0,NSR:StopPlace:4377,2,,B,700
NSR:Quay:24369,,Lillehammer skysstasjon,,61.11492,10.4622,,,0,NSR:StopPlace:14115,2,,11,700
NSR:Quay:24368,,Lillehammer skysstasjon,,61.11479,10.46215,,,0,NSR:StopPlace:14115,2,,7,700
NSR:Quay:100150,,Drammen,ved rundkjøringen under bybrua,59.740658,10.202565,,,0,NSR:StopPlace:21,2,,,700
NSR:Quay:24367,,Lillehammer skysstasjon,,61.11495,10.46205,,,0,NSR:StopPlace:14115,2,,8,700
NSR:Quay:24365,,Lillehammer skysstasjon,,61.11525,10.46205,,,0,NSR:StopPlace:14115,2,,10,700
NSR:Quay:470,,Notodden stasjon,,59.55902,9.267316,,,0,NSR:StopPlace:283,2,,3,100
NSR:Quay:471,,Gausel,,58.89995,5.73985,,,0,NSR:StopPlace:285,2,,,700
NSR:Quay:24361,,Lillehammer skysstasjon,,61.11501,10.46174,,,0,NSR:StopPlace:14115,2,,3,700
NSR:Quay:230,,Skatval stasjon,,63.50866,10.825782,,,0,NSR:StopPlace:148,2,,1,100
NSR:Quay:24360,,Lillehammer skysstasjon,,61.11481,10.461827,,,0,NSR:StopPlace:14115,2,,2,700
NSR:Quay:231,,Hellvik stasjon,,58.485806,5.897563,,,0,NSR:StopPlace:149,2,,2,100
NSR:Quay:100158,,Oteråga stasjon,,67.29922,14.871304,,,0,NSR:StopPlace:58415,2,,1,100
NSR:Quay:473,,Hauketo stasjon,,59.845776,10.80295,,,0,NSR:StopPlace:287,2,,2,100
NSR:Quay:232,,Hellvik stasjon,,58.485775,5.897448,,,0,NSR:StopPlace:149,2,,1,100
NSR:Quay:474,,Hauketo stasjon,,59.845974,10.802798,,,0,NSR:StopPlace:287,2,,1,100
NSR:Quay:475,,Nationaltheatret stasjon,tog retning Drammen,59.91554,10.728612,,,0,NSR:StopPlace:288,2,,1,100
NSR:Quay:101242,,Rognan E6,,67.08367,15.385623,,,0,NSR:StopPlace:59313,2,,,700
NSR:Quay:234,,Evanger stasjon,,60.647015,6.109718,,,0,NSR:StopPlace:151,2,,1,100
NSR:Quay:476,,Nationaltheatret stasjon,tog retning Oslo S,59.91526,10.727513,,,0,NSR:StopPlace:288,2,,4,100
NSR:Quay:235,,Evanger stasjon,,60.646965,6.109699,,,0,NSR:StopPlace:151,2,,2,100
NSR:Quay:477,,Nationaltheatret stasjon,tog retning Oslo S,59.915363,10.727551,,,0,NSR:StopPlace:288,2,,3,100
NSR:Quay:478,,Nationaltheatret stasjon,tog retning Drammen,59.915447,10.72858,,,0,NSR:StopPlace:288,2,,2,100
NSR:Quay:236,,Skøyen stasjon,,59.922268,10.67863,,,0,NSR:StopPlace:152,2,,4,100
NSR:Quay:226,,Hell,,63.445915,10.899288,,,0,NSR:StopPlace:145,2,,,700
NSR:Quay:468,,Notodden stasjon,,59.55916,9.267189,,,0,NSR:StopPlace:283,2,,1,100
NSR:Quay:227,,Skansen,,63.431194,10.378787,,,0,NSR:StopPlace:146,2,,,700
NSR:Quay:469,,Notodden stasjon,,59.559208,9.267303,,,0,NSR:StopPlace:283,2,,2,100
NSR:Quay:229,,Skatval stasjon,,63.508575,10.825779,,,0,NSR:StopPlace:148,2,,2,100
NSR:Quay:76713,,Kopperå stasjon,,63.39192,11.846951,,,0,NSR:StopPlace:44591,2,,,700
NSR:Quay:76712,,Kopperå stasjon,,63.391983,11.846941,,,0,NSR:StopPlace:44591,2,,,700
NSR:Quay:98502,,Moss,,59.43176,10.657359,,,0,NSR:StopPlace:204,2,,,700
NSR:Quay:2865,,Knapstad,,59.620518,11.031755,,,0,NSR:StopPlace:1676,2,,,700
NSR:Quay:2864,,Knapstad,,59.62035,11.030284,,,0,NSR:StopPlace:1676,2,,,700
NSR:Quay:85672,,Mørkved,,67.28336,14.555382,,,0,NSR:StopPlace:50180,2,,,700
NSR:Quay:85673,,Mørkved,,67.283325,14.554034,,,0,NSR:StopPlace:50180,2,,,700
NSR:Quay:102541,,Oslo Tollbugata,,59.90904,10.748827,,,0,NSR:StopPlace:60158,2,,,700
NSR:Quay:910,,Bergen,,60.390545,5.33276,,,0,NSR:StopPlace:552,2,,,700
NSR:Quay:911,,Kløfta stasjon,,60.0754,11.139276,,,0,NSR:StopPlace:553,2,,3,100
NSR:Quay:912,,Kløfta stasjon,,60.075405,11.13904,,,0,NSR:StopPlace:553,2,,4,100
NSR:Quay:915,,Åsen stasjon,,63.60939,11.052345,,,0,NSR:StopPlace:554,2,,2,100
NSR:Quay:916,,Åsen stasjon,,63.609417,11.052292,,,0,NSR:StopPlace:554,2,,1,100
NSR:Quay:917,,Breland stasjon,,58.199627,7.719902,,,0,NSR:StopPlace:555,2,,2,100
NSR:Quay:918,,Breland stasjon,,58.19958,7.719913,,,0,NSR:StopPlace:555,2,,1,100
NSR:Quay:99820,,Geilo stasjon,,60.534306,8.205885,,,0,NSR:StopPlace:16240,2,,,700
NSR:Quay:99821,,Geilo stasjon,,60.534622,8.207554,,,0,NSR:StopPlace:16240,2,,,700
NSR:Quay:922,,Knapstad stasjon,,59.62636,11.032393,,,0,NSR:StopPlace:560,2,,1,100
NSR:Quay:923,,Brusand stasjon,,58.540405,5.749113,,,0,NSR:StopPlace:561,2,,1,100
NSR:Quay:924,,Brusand stasjon,,58.54046,5.749179,,,0,NSR:StopPlace:561,2,,2,100
NSR:Quay:925,,Åmotfors,,59.768757,12.36699,,,0,NSR:StopPlace:562,2,,,700
NSR:Quay:926,,Knapstad,,59.624046,11.032941,,,0,NSR:StopPlace:563,2,,,700
NSR:Quay:927,,Brusand,,58.541286,5.746429,,,0,NSR:StopPlace:564,2,,,700
NSR:Quay:26439,,Vestfossen stasjon,,59.7344,9.8678,,,0,NSR:StopPlace:15269,2,,,700
NSR:Quay:931,,Bryne stasjon,,58.734695,5.649469,,,0,NSR:StopPlace:568,2,,1,100
NSR:Quay:932,,Bryne stasjon,,58.734688,5.6496,,,0,NSR:StopPlace:568,2,,2,100
NSR:Quay:934,,Bryne,,58.734863,5.649116,,,0,NSR:StopPlace:571,2,,,700
NSR:Quay:935,,Kolbotn stasjon,,59.810917,10.800796,,,0,NSR:StopPlace:572,2,,2,100
NSR:Quay:101435,,Fonnfjell hotell,,63.41855,11.737623,,,0,NSR:StopPlace:59447,2,,,700
NSR:Quay:936,,Kolbotn stasjon,,59.81096,10.800929,,,0,NSR:StopPlace:572,2,,1,100
NSR:Quay:937,,Kolbotn stasjon,,59.81089,10.80074,,,0,NSR:StopPlace:572,2,,3,100
NSR:Quay:938,,Örebro C,,59.27792,15.211217,,,0,NSR:StopPlace:573,2,,,700
NSR:Quay:101685,,Arna,,60.420403,5.467922,,,0,NSR:StopPlace:402,2,,,700
NSR:Quay:950,,Bulken stasjon,,60.630608,6.284325,,,0,NSR:StopPlace:584,2,,,100
NSR:Quay:951,,Bulken stasjon,,60.630657,6.28439,,,0,NSR:StopPlace:584,2,,1,100
NSR:Quay:941,,Tverlandet stasjon,,67.30126,14.746538,,,0,NSR:StopPlace:575,2,,1,100
NSR:Quay:700,,Asker stasjon,,59.8334,10.434301,,,0,NSR:StopPlace:418,2,,2,100
NSR:Quay:942,,Kolbotn,,59.81109,10.801202,,,0,NSR:StopPlace:576,2,,,700
NSR:Quay:701,,Lillehammer stasjon,,61.114754,10.461243,,,0,NSR:StopPlace:420,2,,1,100
NSR:Quay:943,,Billingstad stasjon,,59.87481,10.483031,,,0,NSR:StopPlace:577,2,,1,100
NSR:Quay:702,,Lillehammer stasjon,,61.114746,10.461034,,,0,NSR:StopPlace:420,2,,2,100
NSR:Quay:944,,Tverlandet,,67.29822,14.747587,,,0,NSR:StopPlace:578,2,,,700
NSR:Quay:703,,Lillehammer stasjon,,61.114742,10.460933,,,0,NSR:StopPlace:420,2,,3,100
NSR:Quay:945,,Billingstad stasjon,,59.874756,10.483083,,,0,NSR:StopPlace:577,2,,2,100
NSR:Quay:946,,Koppang stasjon,,61.573013,11.043963,,,0,NSR:StopPlace:580,2,,2,100
NSR:Quay:704,,Vigrestad stasjon,,58.57036,5.687208,,,0,NSR:StopPlace:421,2,,1,100
NSR:Quay:947,,Koppang stasjon,,61.573063,11.044119,,,0,NSR:StopPlace:580,2,,1,100
NSR:Quay:705,,Vigrestad stasjon,,58.57032,5.687168,,,0,NSR:StopPlace:421,2,,2,100
NSR:Quay:706,,Lillehammer skysstasjon,,61.115616,10.461423,,,0,NSR:StopPlace:14115,2,,6,700
NSR:Quay:707,,Vigrestad,,58.570538,5.687625,,,0,NSR:StopPlace:423,2,,,700
NSR:Quay:709,,Vinstra stasjon,,61.59539,9.746924,,,0,NSR:StopPlace:425,2,,1,100
NSR:Quay:100320,,Lassemoen stasjon,,64.696075,12.71487,,,0,NSR:StopPlace:58597,2,,,700
NSR:Quay:960,,Storlien station,,63.31605,12.100064,,,0,NSR:StopPlace:591,2,,2,100
NSR:Quay:100561,,Kløfta E6 Skibakk,,60.078896,11.152384,,,0,NSR:StopPlace:59289,2,,,700
NSR:Quay:961,,Kopperå stasjon,,63.39218,11.84854,,,0,NSR:StopPlace:592,2,,,100
NSR:Quay:720,,Vikersund,,59.968876,9.998499,,,0,NSR:StopPlace:432,2,,,700
NSR:Quay:962,,Storlien station,,63.316013,12.100013,,,0,NSR:StopPlace:591,2,,3,100
NSR:Quay:710,,Vinstra stasjon,,61.59534,9.746843,,,0,NSR:StopPlace:425,2,,2,100
NSR:Quay:952,,Storekvina stasjon,,58.37964,6.957863,,,0,NSR:StopPlace:585,2,,1,100
NSR:Quay:953,,Kotsøy stasjon,,62.976418,10.561172,,,0,NSR:StopPlace:586,2,,1,100
NSR:Quay:711,,Lier stasjon,,59.763412,10.290485,,,0,NSR:StopPlace:426,2,,2,100
NSR:Quay:712,,Lier stasjon,,59.7635,10.290391,,,0,NSR:StopPlace:426,2,,1,100
NSR:Quay:713,,Atna stasjon,,61.732357,10.835201,,,0,NSR:StopPlace:427,2,,2,100
NSR:Quay:714,,Atna stasjon,,61.73232,10.835097,,,0,NSR:StopPlace:427,2,,1,100
NSR:Quay:957,,Bø stasjon,,59.40919,9.069262,,,0,NSR:StopPlace:590,2,,2,100
NSR:Quay:9698,,Korsegården,avkjøringsrampe sørgående retning,59.663498,10.744704,,,0,NSR:StopPlace:5311,2,,,700
NSR:Quay:958,,Bø stasjon,,59.409245,9.069243,,,0,NSR:StopPlace:590,2,,1,100
NSR:Quay:959,,Storlien station,,63.316124,12.100158,,,0,NSR:StopPlace:591,2,,1,100
NSR:Quay:718,,Vikersund stasjon,,59.969234,9.998216,,,0,NSR:StopPlace:429,2,,1,100
NSR:Quay:719,,Vikersund stasjon,,59.969555,9.998387,,,0,NSR:StopPlace:429,2,,2,100
NSR:Quay:9697,,Korsegården,påkjøringsrampe nordgående retning,59.663376,10.746096,,,0,NSR:StopPlace:5311,2,,,700
NSR:Quay:73414,,Lerkendal gård,,63.41278,10.407832,,,0,NSR:StopPlace:42827,2,,,700
NSR:Quay:73415,,Lerkendal gård,,63.413006,10.409538,,,0,NSR:StopPlace:42827,2,,,700
NSR:Quay:3900,,Mysen stasjon,,59.55414,11.324413,,,0,NSR:StopPlace:2251,2,,,700
NSR:Quay:970,,Bøylestad stasjon,,58.57659,8.705753,,,0,NSR:StopPlace:597,2,,1,100
NSR:Quay:972,,Stavanger stasjon,,58.966534,5.732758,,,0,NSR:StopPlace:596,2,,4,100
NSR:Quay:3902,,Mysen stasjon,,59.55415,11.3246,,,0,NSR:StopPlace:2251,2,,,700
NSR:Quay:731,,Ljosanbotn stasjon,,60.708694,6.901305,,,0,NSR:StopPlace:439,2,,1,100
NSR:Quay:963,,Kopperå stasjon,,63.39212,11.848494,,,0,NSR:StopPlace:592,2,,1,100
NSR:Quay:721,,Ljan stasjon,,59.85253,10.7845,,,0,NSR:StopPlace:433,2,,1,100
NSR:Quay:723,,Ljan stasjon,,59.852524,10.784667,,,0,NSR:StopPlace:433,2,,2,100
NSR:Quay:724,,Audnedal stasjon,,58.3189,7.367336,,,0,NSR:StopPlace:434,2,,1,100
NSR:Quay:725,,Audnedal stasjon,,58.318886,7.367248,,,0,NSR:StopPlace:434,2,,2,100
NSR:Quay:967,,Stavanger stasjon,,58.966473,5.732575,,,0,NSR:StopPlace:596,2,,3,100
NSR:Quay:726,,Vennesla stasjon,,58.25297,7.967733,,,0,NSR:StopPlace:435,2,,2,100
NSR:Quay:968,,Stavanger stasjon,,58.966354,5.732329,,,0,NSR:StopPlace:596,2,,1,100
NSR:Quay:727,,Vennesla stasjon,,58.252987,7.967633,,,0,NSR:StopPlace:435,2,,1,100
NSR:Quay:8110,,Lillestrøm bussterminal,,59.95406,11.042319,,,0,NSR:StopPlace:4489,2,,10,700
NSR:Quay:7263,,Sandvika bussterminal,Alternativ transport (Flytoget - Buss),59.8932,10.525278,,,0,NSR:StopPlace:4030,2,,6,700
NSR:Quay:729,,Ljan,,59.852936,10.784886,,,0,NSR:StopPlace:437,2,,,700
NSR:Quay:8111,,Lillestrøm bussterminal,,59.954094,11.042107,,,0,NSR:StopPlace:4489,2,,12,700
NSR:Quay:7264,,Sandvika bussterminal,,59.893066,10.524862,,,0,NSR:StopPlace:4030,2,,5,700
NSR:Quay:7265,,Sandvika bussterminal,,59.892796,10.52446,,,0,NSR:StopPlace:4030,2,,2,700
NSR:Quay:7266,,Sandvika bussterminal,,59.892776,10.523988,,,0,NSR:StopPlace:4030,2,,4,700
NSR:Quay:7261,,Sandvika bussterminal,,59.89299,10.524977,,,0,NSR:StopPlace:4030,2,,1,700
NSR:Quay:100301,,Göteborg Centralstation,,57.709866,11.974041,,,0,NSR:StopPlace:374,2,,15,100
NSR:Quay:980,,Berkåk stasjon,,62.822994,10.01469,,,0,NSR:StopPlace:602,2,,,100
NSR:Quay:100300,,Göteborg Centralstation,,57.7099,11.974009,,,0,NSR:StopPlace:374,2,,16,100
NSR:Quay:981,,Støren stasjon,,63.051743,10.285531,,,0,NSR:StopPlace:603,2,,4,100
NSR:Quay:982,,Støren stasjon,,63.051617,10.285139,,,0,NSR:StopPlace:603,2,,1,100
NSR:Quay:740,,Vieren stasjon,,60.709248,6.979523,,,0,NSR:StopPlace:445,2,,1,100
NSR:Quay:741,,Langlete stasjon,,62.96051,10.979502,,,0,NSR:StopPlace:446,2,,1,100
NSR:Quay:984,,Støren stasjon,,63.05161,10.285268,,,0,NSR:StopPlace:603,2,,2,100
NSR:Quay:742,,Auma stasjon,,62.220596,10.65863,,,0,NSR:StopPlace:447,2,,1,100
NSR:Quay:500,,Høvik stasjon,,59.90107,10.582723,,,0,NSR:StopPlace:303,2,,,100
NSR:Quay:8107,,Lillestrøm bussterminal,,59.954014,11.042633,,,0,NSR:StopPlace:4489,2,,7,700
